codigo_producto,iid_clasificacion,iid_subclasificacion,iid_nombre,iid_caracteristica,iid_marca,modelo,unidad_compra,unidad_consumo,stock,cantidad_minima,fecha_creacion,fecha_ultimo_movimiento,estado,es_de_conteo
01.003.0001,,3,4,301,109,,1,1,,2.00,2006-05-22 19:22:00,,1,1
01.001.0001,,1,130,338,72,,1,1,,2.00,2006-05-22 19:23:00,,0,0
01.001.0002,,1,105,373,7,,1,1,,2.00,2006-05-22 19:24:00,,0,0
01.003.0034,,3,115,364,13,,10,10,,12.00,2006-05-22 20:08:00,,1,0
01.003.0035,,3,118,50,95,,1,1,,1.00,2006-05-22 20:09:00,,0,1
01.003.0036,,3,118,77,1,,1,1,,2.00,2006-05-22 20:10:00,,1,1
01.003.0037,,3,132,349,46,,1,1,,1.00,2006-05-22 20:10:00,,1,0
01.003.0038,,3,132,350,77,,1,1,,1.00,2006-05-22 20:11:00,,1,0
01.003.0039,,3,133,105,109,,1,1,,2.00,2006-05-22 20:12:00,,1,1
01.003.0040,,3,135,91,109,,1,1,,1.00,2006-05-22 20:12:00,,1,1
01.003.0041,,3,138,432,23,,1,1,,1.00,2006-05-22 20:13:00,,1,1
01.003.0042,,3,138,433,23,,1,1,,1.00,2006-05-22 20:14:00,,1,1
01.003.0043,,3,139,75,53,,1,1,,2.00,2006-05-22 20:15:00,,1,1
01.003.0044,,3,139,552,23,,16,16,,1.00,2006-05-22 20:15:00,,1,1
01.003.0045,,3,139,107,23,,1,1,,10.00,2006-05-22 20:16:00,,1,0
01.003.0046,,3,139,108,23,,1,1,,10.00,2006-05-22 20:17:00,,1,0
01.003.0047,,3,139,109,23,,1,1,,10.00,2006-05-22 20:17:00,,1,0
01.003.0048,,3,139,110,23,,1,1,,10.00,2006-05-22 20:18:00,,1,0
01.003.0049,,3,139,111,23,,1,1,,10.00,2006-05-22 20:18:00,,1,0
01.003.0050,,3,139,112,23,,1,1,,10.00,2006-05-22 20:18:00,,1,0
01.003.0051,,3,139,113,23,,1,1,,10.00,2006-06-01 09:58:00,,1,0
01.003.0052,,3,139,114,23,,1,1,,10.00,2006-06-01 10:01:00,,1,0
01.003.0053,,3,139,115,23,,16,16,,2.00,2006-06-01 10:02:00,,1,0
01.003.0054,,3,139,116,1,,1,1,,1.00,2006-06-01 10:02:00,,1,1
01.003.0055,,3,139,117,1,,1,1,,1.00,2006-06-01 10:03:00,,1,1
01.003.0056,,3,139,118,1,,1,1,,1.00,2006-06-01 10:04:00,,1,1
01.003.0057,,3,139,119,1,,1,1,,1.00,2006-06-01 10:06:00,,1,1
01.003.0058,,3,139,120,1,,1,1,,1.00,2006-06-01 10:07:00,,1,1
01.003.0059,,3,139,121,1,,1,1,,1.00,2006-06-01 10:07:00,,1,1
01.003.0060,,3,139,122,1,,1,1,,1.00,2006-06-01 10:08:00,,1,1
01.003.0061,,3,139,123,1,,1,1,,1.00,2006-06-01 10:08:00,,1,1
01.003.0062,,3,139,124,1,,1,1,,1.00,2006-06-01 10:09:00,,1,1
01.003.0063,,3,139,125,1,,1,1,,1.00,2006-06-01 10:10:00,,1,1
01.003.0064,,3,139,126,109,,1,1,,1.00,2006-06-01 10:11:00,,1,1
01.003.0065,,3,139,127,109,,1,1,,2.00,2006-06-01 10:12:00,,1,1
01.003.0066,,3,139,128,109,,1,1,,2.00,2006-06-01 10:12:00,,1,1
01.003.0067,,3,139,129,109,,1,1,,2.00,2006-06-01 10:13:00,,1,1
01.003.0068,,3,139,130,109,,1,1,,2.00,2006-06-01 10:14:00,,1,1
01.003.0069,,3,139,131,109,,1,1,,2.00,2006-06-01 10:15:00,,1,1
01.003.0070,,3,139,132,109,,1,1,,2.00,2006-06-01 10:15:00,,1,1
01.003.0071,,3,139,133,109,,1,1,,2.00,2006-06-01 10:16:00,,1,1
01.003.0072,,3,139,134,109,,1,1,,2.00,2006-06-01 10:17:00,,1,1
01.003.0073,,3,139,159,109,,1,1,,2.00,2006-06-01 10:17:00,,1,1
01.003.0074,,3,140,169,91,,1,1,,1.00,2006-06-01 10:18:00,,1,0
01.003.0075,,3,144,163,109,,1,1,,2.00,2006-06-01 10:19:00,,1,1
01.003.0076,,3,145,168,1,,1,1,,2.00,2006-06-01 10:20:00,,1,1
01.003.0077,,3,150,85,84,,13,13,,1.00,2006-06-01 10:21:00,,1,0
01.003.0078,,3,150,86,310,,10,10,,1.00,2006-06-01 10:22:00,,1,0
01.005.0001,,5,56,327,80,,1,1,,2.00,2006-06-01 10:25:00,,1,1
01.005.0002,,5,119,352,30,,1,1,,2.00,2006-06-01 10:26:00,,1,0
01.005.0003,,5,24,45,68,,1,1,,2.00,2006-06-01 10:27:00,,1,0
01.005.0004,,5,97,80,85,,1,1,,2.00,2006-06-01 10:28:00,,1,1
01.005.0005,,5,82,330,30,,1,1,,2.00,2006-06-01 10:29:00,,1,1
01.005.0006,,5,106,184,121,,1,1,,3.00,2006-06-01 10:29:00,,1,0
01.005.0007,,5,63,87,21,,1,1,,2.00,2006-06-01 10:30:00,,1,0
01.005.0008,,5,96,363,110,,1,1,,1.00,2006-06-01 10:31:00,,1,1
01.005.0009,,5,97,303,79,,1,1,,2.00,2006-06-01 10:32:00,,1,1
01.005.0010,,5,80,44,35,,1,1,,2.00,2006-06-01 10:33:00,,1,1
01.005.0011,,5,10,309,6,,10,10,,2.00,2006-06-01 10:33:00,,1,0
01.005.0012,,5,10,308,71,,10,10,,2.00,2006-06-01 10:34:00,,1,0
01.005.0013,,5,137,339,40,,1,1,,5.00,2006-06-01 10:35:00,,1,0
01.005.0014,,5,29,185,90,,1,1,,1.00,2006-06-01 10:36:00,,1,1
01.005.0015,,5,110,81,357,,1,1,,50.00,2006-06-01 10:37:00,,1,0
01.005.0016,,5,94,104,48,,1,1,,10.00,2006-06-01 10:38:00,,1,0
01.005.0017,,5,94,103,302,,1,1,,10.00,2006-06-01 10:39:00,,1,0
01.005.0018,,5,15,369,99,,1,1,,1.00,2006-06-01 10:40:00,,1,0
01.005.0019,,5,12,176,64,,1,1,,2.00,2006-06-01 10:41:00,,1,1
01.005.0020,,5,12,179,308,,1,1,,1.00,2006-06-01 10:42:00,,1,1
01.005.0021,,5,12,178,47,,1,1,,1.00,2006-06-01 10:43:00,,1,1
01.005.0022,,5,14,295,93,,1,1,,1.00,2006-06-01 10:44:00,,1,1
01.005.0023,,5,90,488,40,,8,8,,10.00,2006-06-01 10:45:00,,1,1
01.005.0024,,5,66,299,101,,1,1,,10.00,2006-06-01 10:46:00,,1,0
01.005.0025,,5,66,300,101,,1,1,,10.00,2006-06-01 10:46:00,,1,0
01.005.0026,,5,62,90,101,,1,1,,10.00,2006-06-01 10:47:00,,1,0
01.005.0027,,5,81,140,39,,1,1,,2.00,2006-06-01 10:48:00,,1,1
01.005.0028,,5,81,140,101,,1,1,,2.00,2006-06-01 10:48:00,,1,1
01.005.0029,,5,50,1,41,,1,1,,10.00,2006-06-01 10:49:00,,1,1
01.005.0030,,5,50,370,41,,1,1,,10.00,2006-06-01 10:50:00,,1,1
01.005.0031,,5,76,100,152,,1,1,,10.00,2006-06-01 10:50:00,,1,0
01.005.0032,,5,76,489,69,,1,1,,2.00,2006-06-01 10:51:00,,1,0
01.005.0033,,5,99,148,57,,1,1,,10.00,2006-06-01 10:51:00,,1,0
01.005.0034,,5,87,88,18,,1,1,,1.00,2006-06-01 10:52:00,,1,0
01.005.0035,,5,3,315,40,,1,1,,5.00,2006-06-01 10:53:00,,1,0
01.005.0036,,5,3,316,40,,1,1,,5.00,2006-06-01 10:54:00,,1,0
01.005.0037,,5,3,318,40,,1,1,,5.00,2006-06-01 10:54:00,,1,0
01.005.0038,,5,29,490,34,,1,1,,2.00,2006-06-01 10:55:00,,1,1
01.005.0039,,5,12,177,47,,1,1,,1.00,2006-06-01 10:56:00,,1,1
01.005.0040,,5,29,227,34,,1,1,,2.00,2006-06-01 10:57:00,,1,1
01.005.0041,,5,3,317,40,,1,1,,5.00,2006-06-01 10:57:00,,1,0
01.005.0042,,5,3,314,40,,1,1,,5.00,2006-06-01 10:58:00,,1,0
01.005.0043,,5,3,319,40,,1,1,,5.00,2006-06-01 10:59:00,,1,0
01.005.0044,,5,89,312,103,,1,1,,2.00,2006-06-01 10:59:00,,1,0
01.005.0045,,5,34,339,40,,1,1,,5.00,2006-06-01 11:00:00,,1,0
01.005.0046,,5,63,355,40,,1,1,,2.00,2006-06-01 11:01:00,,1,0
01.005.0047,,5,127,354,40,,1,1,,2.00,2006-06-01 11:02:00,,1,0
01.005.0048,,5,125,357,40,,1,1,,2.00,2006-06-01 11:03:00,,1,0
01.005.0049,,5,125,356,40,,1,1,,2.00,2006-06-01 11:04:00,,1,0
01.005.0050,,5,125,357,58,,1,1,,2.00,2006-06-01 11:05:00,,1,0
01.005.0051,,5,120,353,22,,1,1,,1.00,2006-06-01 11:05:00,,1,0
01.005.0052,,5,72,302,40,,1,1,,1.00,2006-06-01 11:06:00,,1,0
01.005.0053,,5,72,305,40,,1,1,,1.00,2006-06-01 11:07:00,,1,0
01.005.0054,,5,72,304,40,,1,1,,1.00,2006-06-01 11:08:00,,1,0
01.005.0055,,5,22,491,1,,1,1,,2.00,2006-06-01 11:08:00,,1,0
01.005.0056,,5,21,492,1,,10,10,,2.00,2006-06-01 11:09:00,,1,0
01.005.0057,,5,131,332,23,,1,1,,10.00,2006-06-01 11:10:00,,1,0
01.005.0058,,5,50,51,40,,1,1,,1.00,2006-06-01 11:10:00,,1,1
01.005.0059,,5,92,144,40,,1,1,,1.00,2006-06-01 11:11:00,,1,0
01.005.0060,,5,155,97,1,,1,1,,1.00,2006-06-01 11:11:00,,1,0
01.005.0061,,5,23,398,101,,1,1,,2.00,2006-06-01 11:12:00,,1,1
01.005.0062,,5,23,142,429,,1,1,,2.00,2006-06-01 11:13:00,,1,1
01.005.0063,,5,94,261,75,,1,1,,2.00,2006-06-01 11:13:00,,1,0
01.005.0064,,5,94,260,75,,1,1,,10.00,2006-06-01 11:14:00,,1,0
01.005.0065,,5,94,259,75,,1,1,,100.00,2006-06-01 11:15:00,,1,0
01.005.0066,,5,21,372,95,,1,1,,10.00,2006-06-01 11:16:00,,1,0
01.003.0002,,3,8,348,109,,1,1,,2.00,2006-05-22 19:25:00,,1,1
01.003.0003,,3,5,141,102,,1,1,,2.00,2006-05-22 19:27:00,,1,0
01.003.0004,,3,7,347,109,,1,1,,2.00,2006-05-22 19:28:00,,0,0
01.003.0005,,3,8,351,23,,1,1,,2.00,2006-05-22 19:30:00,,1,1
01.003.0006,,3,17,322,100,,1,1,,2.00,2006-05-22 19:31:00,,1,0
01.003.0007,,3,19,49,8,,1,1,,10.00,2006-05-22 19:32:00,,0,0
01.003.0008,,3,19,49,15,,10,10,,1.00,2006-05-22 19:33:00,,0,0
01.003.0009,,3,25,358,40,,1,1,,1.00,2006-05-22 19:33:00,,1,0
01.003.0010,,3,25,359,40,,1,1,,1.00,2006-05-22 19:34:00,,1,0
01.003.0011,,3,32,161,17,,1,1,,1.00,2006-05-22 19:35:00,,1,1
01.003.0012,,3,35,135,23,,1,1,,1.00,2006-05-22 19:35:00,,1,1
01.003.0013,,3,36,241,5,,1,1,,2.00,2006-05-22 19:36:00,,1,1
01.003.0014,,3,245,242,30,,1,1,,2.00,2006-05-22 19:37:00,,1,1
01.003.0015,,3,45,150,37,,1,1,,2.00,2006-05-22 19:37:00,,1,1
01.003.0016,,3,45,152,37,,1,1,,2.00,2006-05-22 19:43:00,,1,1
01.003.0017,,3,45,320,1,,1,1,,2.00,2006-05-22 19:44:00,,1,1
01.003.0018,,3,45,321,1,,1,1,,2.00,2006-05-22 19:44:00,,1,1
01.003.0019,,3,45,345,5,,1,1,,2.00,2006-05-22 19:46:00,,1,1
01.003.0020,,3,45,346,5,,1,1,,2.00,2006-05-22 19:46:00,,1,1
01.003.0021,,3,45,434,145,,16,16,,1.00,2006-05-22 19:49:00,,1,1
01.003.0022,,3,46,147,23,,1,1,,2.00,2006-05-22 19:51:00,,1,1
01.003.0023,,3,46,151,1,,1,1,,1.00,2006-05-22 19:52:00,,1,1
01.003.0024,,3,46,344,1,,1,1,,1.00,2006-05-22 19:53:00,,1,1
01.003.0025,,3,47,53,23,,1,1,,1.00,2006-05-22 19:54:00,,1,1
01.003.0026,,3,68,98,95,,1,1,,1.00,2006-05-22 19:57:00,,1,0
01.003.0027,,3,72,1960,167,,1,1,,1.00,2006-05-22 19:58:00,,1,0
01.003.0028,,3,72,436,96,,1,1,,1.00,2006-05-22 19:59:00,,1,0
01.003.0029,,3,81,164,109,,10,10,,1.00,2006-05-22 20:00:00,,1,1
01.003.0030,,3,91,329,109,,1,1,,1.00,2006-05-22 20:01:00,,1,1
01.003.0031,,3,95,153,109,,1,1,,2.00,2006-05-22 20:01:00,,1,1
01.003.0032,,3,95,298,36,,1,1,,2.00,2006-05-22 20:02:00,,1,1
01.003.0033,,3,106,337,90,,11,11,,1.00,2006-05-22 20:03:00,,1,0
01.005.0067,,5,21,371,95,,1,1,,2.00,2006-06-01 11:17:00,,1,0
01.005.0068,,5,21,156,74,,1,1,,2.00,2006-06-01 11:17:00,,1,0
01.005.0069,,5,10,311,54,,10,10,,2.00,2006-06-01 11:18:00,,1,0
01.005.0070,,5,10,310,95,,1,1,,2.00,2006-06-01 11:19:00,,1,0
01.005.0071,,5,141,165,59,,16,16,,1.00,2006-06-01 11:19:00,,1,1
01.005.0072,,5,10,493,75,,10,10,,2.00,2006-06-01 11:20:00,,1,0
01.005.0073,,5,10,493,25,,1,1,,2.00,2006-06-01 11:21:00,,1,0
01.005.0074,,5,128,180,1,,1,1,,2.00,2006-06-01 11:22:00,,1,1
01.005.0075,,5,113,342,78,,1,1,,1.00,2006-06-01 11:23:00,,1,1
01.002.0004,,2,59,286,23,,1,1,,2.00,2006-06-02 11:01:00,,1,0
01.002.0005,,2,59,287,23,,1,1,,2.00,2006-06-02 11:02:00,,1,0
01.002.0006,,2,59,288,23,,1,1,,2.00,2006-06-02 11:04:00,,1,0
01.002.0007,,2,59,289,23,,1,1,,2.00,2006-06-02 11:05:00,,1,0
01.002.0008,,2,59,290,23,,1,1,,2.00,2006-06-02 11:08:00,,1,0
01.002.0009,,2,59,291,23,,1,1,,2.00,2006-06-02 11:09:00,,1,0
01.002.0010,,2,59,550,23,,1,1,,2.00,2006-06-02 11:10:00,,1,0
01.002.0011,,2,59,280,23,,1,1,,2.00,2006-06-02 11:11:00,,1,0
01.002.0012,,2,59,281,23,,1,1,,2.00,2006-06-02 11:12:00,,1,0
01.002.0013,,2,59,282,23,,1,1,,2.00,2006-06-02 11:14:00,,1,0
01.002.0014,,2,59,283,23,,1,1,,2.00,2006-06-02 11:15:00,,1,0
01.002.0015,,2,59,284,23,,1,1,,2.00,2006-06-02 11:15:00,,1,0
01.002.0016,,2,59,285,23,,1,1,,2.00,2006-06-02 11:16:00,,1,0
01.002.0017,,2,59,438,23,,1,1,,2.00,2006-06-02 11:17:00,,1,0
01.002.0018,,2,59,274,23,,1,1,,2.00,2006-06-02 11:18:00,,1,0
01.002.0019,,2,59,275,23,,1,1,,2.00,2006-06-02 11:19:00,,1,0
01.002.0020,,2,59,276,23,,1,1,,2.00,2006-06-02 11:20:00,,1,0
01.002.0021,,2,59,277,23,,1,1,,2.00,2006-06-02 11:21:00,,1,0
01.002.0022,,2,59,278,23,,1,1,,2.00,2006-06-02 11:22:00,,1,0
01.002.0023,,2,59,279,40,,1,1,,2.00,2006-06-02 11:22:00,,1,0
01.002.0024,,2,60,69,51,,1,1,,2.00,2006-06-02 11:23:00,,1,0
01.002.0025,,2,60,68,51,,1,1,,2.00,2006-06-02 11:25:00,,1,0
01.002.0026,,2,60,409,23,,1,1,,2.00,2006-06-02 11:25:00,,1,0
01.002.0027,,2,60,410,23,,1,1,,2.00,2006-06-02 11:26:00,,1,0
01.002.0028,,2,60,411,23,,1,1,,2.00,2006-06-02 11:27:00,,1,0
01.002.0029,,2,60,412,23,,1,1,,2.00,2006-06-02 11:27:00,,1,0
01.002.0030,,2,60,413,23,,1,1,,2.00,2006-06-02 11:28:00,,1,0
01.002.0031,,2,60,414,23,,1,1,,2.00,2006-06-02 11:29:00,,1,0
01.002.0032,,2,60,415,23,,1,1,,2.00,2006-06-02 11:29:00,,1,0
01.002.0033,,2,60,416,23,,1,1,,2.00,2006-06-02 11:30:00,,1,0
01.002.0034,,2,60,417,23,,1,1,,2.00,2006-06-02 11:31:00,,1,0
01.002.0035,,2,60,418,23,,1,1,,2.00,2006-06-02 11:32:00,,1,0
01.002.0036,,2,60,419,23,,1,1,,2.00,2006-06-02 11:33:00,,1,0
01.002.0037,,2,60,420,23,,1,1,,2.00,2006-06-02 11:33:00,,1,0
01.002.0038,,2,59,268,23,,1,1,,1.00,2006-06-02 11:34:00,,1,0
01.002.0039,,2,59,269,23,,1,1,,1.00,2006-06-02 11:35:00,,1,0
01.002.0040,,2,59,270,23,,1,1,,1.00,2006-06-02 11:36:00,,1,0
01.002.0041,,2,59,271,23,,1,1,,1.00,2006-06-02 11:36:00,,1,0
01.002.0042,,2,59,272,23,,1,1,,1.00,2006-06-02 11:37:00,,1,0
01.002.0043,,2,59,273,23,,1,1,,1.00,2006-06-02 11:38:00,,1,0
01.002.0044,,2,74,374,23,,1,1,,1.00,2006-06-02 11:38:00,,1,0
01.002.0045,,2,143,421,105,,1,1,,1.00,2006-06-02 11:40:00,,1,1
01.002.0046,,2,159,167,101,,1,1,,1.00,2006-06-02 11:41:00,,1,1
01.002.0047,,2,154,403,63,,1,1,,1.00,2006-06-02 11:41:00,,1,0
01.002.0048,,2,107,145,23,,1,1,,2.00,2006-06-02 11:42:00,,1,0
01.002.0049,,2,160,139,23,,1,1,,2.00,2006-06-03 10:14:00,,1,0
01.002.0050,,2,160,136,23,,1,1,,2.00,2006-06-03 10:15:00,,1,0
01.002.0051,,2,160,590,23,,1,1,,2.00,2006-06-03 10:16:00,,1,0
01.002.0052,,2,160,137,23,,1,1,,2.00,2006-06-03 10:17:00,,1,0
01.002.0053,,2,161,61,63,,1,1,,2.00,2006-06-03 10:18:00,,1,0
01.002.0054,,2,161,59,84,,1,1,,2.00,2006-06-03 10:18:00,,1,0
01.002.0055,,2,161,60,84,,1,1,,2.00,2006-06-03 10:19:00,,1,0
01.002.0056,,2,161,67,84,,1,1,,2.00,2006-06-03 10:19:00,,1,0
01.002.0057,,2,161,65,84,,1,1,,2.00,2006-06-03 10:20:00,,1,0
01.002.0058,,2,161,63,84,,1,1,,2.00,2006-06-03 10:22:00,,1,0
01.002.0059,,2,161,64,84,,1,1,,2.00,2006-06-03 10:23:00,,1,0
01.002.0060,,2,161,66,84,,1,1,,2.00,2006-06-03 10:23:00,,1,0
01.002.0061,,2,161,5,84,,1,1,,2.00,2006-06-03 10:24:00,,1,0
01.002.0062,,2,161,23,27,,1,1,,2.00,2006-06-03 10:25:00,,1,0
01.002.0063,,2,161,10,27,,1,1,,2.00,2006-06-03 10:25:00,,1,0
01.002.0064,,2,161,12,27,,1,1,,1.00,2006-06-03 10:26:00,,1,0
01.002.0065,,2,161,21,23,,1,1,,2.00,2006-06-03 10:26:00,,1,0
01.002.0066,,2,161,23,23,,1,1,,2.00,2006-06-03 10:27:00,,1,0
01.002.0067,,2,161,2,23,,1,1,,2.00,2006-06-03 10:28:00,,1,0
01.002.0068,,2,161,4,23,,1,1,,2.00,2006-06-03 10:29:00,,1,0
01.002.0069,,2,161,10,23,,1,1,,2.00,2006-06-03 10:30:00,,1,0
01.002.0070,,2,161,12,23,,1,1,,2.00,2006-06-03 10:30:00,,1,0
01.002.0071,,2,161,14,23,,1,1,,2.00,2006-06-03 10:31:00,,1,0
01.002.0072,,2,161,16,23,,1,1,,2.00,2006-06-03 10:32:00,,1,0
01.002.0073,,2,161,17,23,,1,1,,2.00,2006-06-03 10:32:00,,1,0
01.002.0074,,2,161,22,23,,1,1,,2.00,2006-06-03 10:33:00,,1,0
01.002.0075,,2,161,24,23,,1,1,,2.00,2006-06-03 10:33:00,,1,0
01.002.0076,,2,161,5,23,,1,1,,2.00,2006-06-03 10:34:00,,1,0
01.005.0076,,5,18,343,1,,1,1,,1.00,2006-06-02 08:50:00,,1,1
01.005.0077,,5,85,422,98,,1,1,,2.00,2006-06-02 08:51:00,,1,0
01.005.0078,,5,85,431,112,,1,1,,2.00,2006-06-02 08:52:00,,1,0
01.005.0079,,5,85,427,112,,1,1,,2.00,2006-06-02 08:53:00,,1,0
01.005.0080,,5,85,494,112,,1,1,,2.00,2006-06-02 08:53:00,,1,0
01.005.0081,,5,85,426,98,,1,1,,2.00,2006-06-02 08:54:00,,1,0
01.005.0082,,5,85,428,112,,1,1,,2.00,2006-06-02 08:55:00,,1,0
01.005.0083,,5,85,429,40,,1,1,,2.00,2006-06-02 08:56:00,,1,0
01.005.0084,,5,85,423,98,,1,1,,2.00,2006-06-02 08:56:00,,1,0
01.005.0085,,5,85,430,112,,1,1,,2.00,2006-06-02 08:57:00,,1,0
01.005.0086,,5,85,240,77,,1,1,,2.00,2006-06-02 08:58:00,,1,0
01.005.0087,,5,122,263,59,,1,1,,2.00,2006-06-02 08:58:00,,1,0
01.005.0088,,5,85,425,98,,1,1,,2.00,2006-06-02 08:59:00,,1,0
01.005.0089,,5,85,424,23,,1,1,,2.00,2006-06-02 09:00:00,,1,0
01.005.0090,,5,85,238,98,,1,1,,2.00,2006-06-02 09:01:00,,1,0
01.005.0091,,5,85,237,98,,1,1,,2.00,2006-06-02 09:03:00,,1,0
01.005.0092,,5,85,239,23,,1,1,,2.00,2006-06-02 09:04:00,,1,0
01.005.0093,,5,77,162,33,,1,1,,2.00,2006-06-02 09:04:00,,1,1
01.005.0094,,5,109,170,23,,1,1,,1.00,2006-06-02 09:05:00,,1,1
03.001.0001,,1,26,183,52,,1,1,,2.00,2006-06-02 09:10:00,,1,0
03.001.0002,,1,26,183,9,,1,1,,2.00,2006-06-02 09:11:00,,1,0
03.001.0003,,1,26,1634,52,,1,1,,2.00,2006-06-02 09:12:00,,1,0
03.001.0004,,1,134,335,55,,11,11,,2.00,2006-06-02 09:13:00,,1,0
03.001.0005,,1,134,2279,259,,11,11,,1.00,2006-06-02 09:14:00,,1,0
03.001.0006,,1,151,42,40,,1,1,,1.00,2006-06-02 09:14:00,,1,0
03.001.0007,,1,42,79,40,,1,1,,10.00,2006-06-02 09:15:00,,1,0
03.001.0008,,1,516,226,87,,1,1,,1.00,2006-06-02 09:16:00,,1,0
03.001.0009,,1,100,72,61,,1,1,,10.00,2006-06-02 09:17:00,,1,0
03.001.0010,,1,100,71,76,,1,1,,10.00,2006-06-02 09:18:00,,1,0
03.001.0011,,1,158,232,4,,10,10,,10.00,2006-06-02 09:19:00,,1,0
03.001.0012,,1,57,175,4,,10,10,,1.00,2006-06-02 09:20:00,,1,0
03.001.0013,,1,54,367,97,,1,1,,1.00,2006-06-02 09:21:00,,1,0
03.001.0014,,1,103,57,31,,1,1,,2.00,2006-06-02 09:21:00,,1,0
03.001.0015,,1,57,361,4,,10,10,,1.00,2006-06-02 09:23:00,,1,0
03.001.0016,,1,100,565,133,,11,11,,2.00,2006-06-02 09:24:00,,1,0
03.001.0017,,1,93,70,4,,10,10,,1.00,2006-06-02 09:24:00,,1,0
03.001.0018,,1,152,297,73,,10,10,,1.00,2006-06-02 09:25:00,,1,0
03.001.0019,,1,43,155,62,,1,1,,1.00,2006-06-02 09:26:00,,1,0
03.001.0020,,1,100,262,67,,11,11,,1.00,2006-06-02 09:26:00,,1,0
03.001.0021,,1,124,334,40,,1,1,,10.00,2006-06-02 09:27:00,,1,0
03.001.0022,,1,103,173,433,,1,1,,2.00,2006-06-02 09:28:00,,1,0
03.001.0023,,1,100,262,49,,1,1,,1.00,2006-06-02 09:28:00,,1,0
03.001.0024,,1,116,368,40,,1,1,,2.00,2006-06-02 09:29:00,,1,0
03.001.0025,,1,51,406,1,,1,1,,1.00,2006-06-02 09:29:00,,1,0
03.001.0026,,1,55,99,29,,1,1,,1.00,2006-06-02 09:30:00,,1,0
03.001.0027,,1,100,58,114,,11,11,,1.00,2006-06-02 09:31:00,,1,0
03.001.0028,,1,42,73,40,,1,1,,1.00,2006-06-02 09:31:00,,1,0
03.001.0029,,1,148,292,40,,1,1,,1.00,2006-06-02 09:32:00,,1,0
03.001.0030,,1,148,293,40,,1,1,,10.00,2006-06-02 09:32:00,,1,0
03.001.0031,,1,100,326,40,,11,11,,5.00,2006-06-02 09:33:00,,1,0
03.001.0032,,1,100,181,40,,11,11,,2.00,2006-06-02 09:33:00,,1,0
03.001.0033,,1,146,74,40,,11,11,,10.00,2006-06-02 09:34:00,,1,0
03.001.0034,,1,75,245,31,,1,1,,10.00,2006-06-02 09:35:00,,1,0
03.001.0035,,1,121,166,108,,1,1,,1.00,2006-06-02 09:35:00,,1,0
03.001.0036,,1,78,336,60,,1,1,,1.00,2006-06-02 09:37:00,,1,0
03.001.0037,,1,153,244,82,,1,1,,1.00,2006-06-02 09:38:00,,1,0
03.001.0038,,1,65,158,40,,1,1,,1.00,2006-06-02 09:39:00,,1,0
03.001.0039,,1,93,187,4,,10,10,,1.00,2006-06-02 09:40:00,,1,0
03.001.0040,,1,53,267,76,,1,1,,1.00,2006-06-02 09:41:00,,1,0
03.001.0041,,1,64,408,11,,1,1,,2.00,2006-06-02 09:42:00,,1,0
03.001.0042,,1,52,313,82,,1,1,,1.00,2006-06-02 09:42:00,,1,0
03.001.0043,,1,75,246,11,,1,1,,10.00,2006-06-02 09:43:00,,1,0
03.001.0044,,1,75,365,11,,1,1,,2.00,2006-06-02 09:43:00,,1,0
03.001.0045,,1,75,55,11,,1,1,,2.00,2006-06-02 09:44:00,,1,0
03.001.0046,,1,75,437,11,,1,1,,2.00,2006-06-02 09:45:00,,1,0
03.001.0047,,1,75,365,70,,1,1,,2.00,2006-06-02 09:46:00,,1,0
03.001.0048,,1,104,25,11,,1,1,,2.00,2006-06-02 09:47:00,,1,0
03.001.0049,,1,142,228,40,,1,1,,1.00,2006-06-02 09:47:00,,1,0
03.001.0050,,1,43,149,50,,1,1,,1.00,2006-06-02 09:48:00,,1,0
03.001.0051,,1,73,28,40,,1,1,,5.00,2006-06-02 09:49:00,,1,0
03.001.0052,,1,105,96,40,,13,13,,1.00,2006-06-02 09:49:00,,1,0
03.001.0053,,1,148,182,40,,1,1,,10.00,2006-06-02 09:50:00,,1,0
03.001.0054,,1,126,48,201,,1,1,,1.00,2006-06-02 09:50:00,,1,0
02.001.0001,,1,102,405,32,,1,1,,1.00,2006-06-02 09:51:00,,1,0
02.001.0002,,1,102,405,83,,1,1,,1.00,2006-06-02 09:52:00,,1,0
02.001.0003,,1,83,47,190,,1,1,,1.00,2006-06-02 09:52:00,,1,0
02.001.0004,,1,28,400,42,,1,1,,1.00,2006-06-02 09:53:00,,1,0
02.001.0005,,1,28,400,2,,1,1,,1.00,2006-06-02 09:54:00,,1,0
02.001.0006,,1,28,399,107,,1,1,,1.00,2006-06-02 09:55:00,,1,0
02.001.0007,,1,79,102,1,,1,1,,1.00,2006-06-02 09:55:00,,1,0
02.001.0008,,1,84,266,28,,10,10,,1.00,2006-06-02 09:56:00,,1,0
02.001.0009,,1,86,325,40,,11,11,,2.00,2006-06-02 09:57:00,,1,0
02.001.0010,,1,114,52,147,,11,11,,1.00,2006-06-02 09:57:00,,1,0
02.001.0011,,1,147,296,32,,1,1,,10.00,2006-06-02 09:58:00,,1,0
02.001.0012,,1,86,360,40,,11,11,,2.00,2006-06-02 09:58:00,,1,0
02.001.0013,,1,129,84,40,,1,1,,1.00,2006-06-02 09:59:00,,1,0
02.001.0014,,1,67,323,56,,1,1,,2.00,2006-06-02 10:00:00,,1,0
