siClasificacion,siSubClasificacion,iIdProducto,vCodigo,iNombre,iCaracteristica,iMarca,vModelo,siUnidadCompra,siUnidadConsumo,dStock,dCantidadMinima,dFechacreacion,dFechaUltimoMovimiento,bEstado,bEsdeConteo
1,3,850,01.003.0171,235,842,109,,1,1,NULL,1.00,2007-08-15 11:10:00,NULL,1,0
1,3,851,01.003.0172,235,843,109,,1,1,NULL,1.00,2007-08-15 11:10:00,NULL,1,0
1,3,852,01.003.0173,235,844,109,,1,1,NULL,1.00,2007-08-15 11:11:00,NULL,1,0
1,3,853,01.003.0174,235,845,109,,1,1,NULL,1.00,2007-08-15 11:11:00,NULL,1,0
1,3,854,01.003.0175,139,846,5,,16,16,NULL,1.00,2007-08-16 10:20:00,NULL,1,1
1,3,855,01.003.0176,45,847,37,,1,1,NULL,1.00,2007-08-22 09:47:00,NULL,1,0
1,5,856,01.005.0241,226,848,40,,1,1,NULL,5.00,2007-08-23 11:05:00,NULL,1,0
1,5,857,01.005.0242,226,849,40,,1,1,NULL,2.00,2007-08-23 11:06:00,NULL,1,0
2,1,858,02.001.0065,248,850,127,,1,1,NULL,1.00,2007-08-24 10:50:00,NULL,1,0
2,1,859,02.001.0066,102,851,189,,1,1,NULL,1.00,2007-08-24 10:51:00,NULL,1,0
4,2,863,04.002.0006,251,857,40,,1,1,NULL,1.00,2007-09-19 10:07:00,NULL,1,0
4,2,864,04.002.0007,250,855,40,,1,1,NULL,1.00,2007-09-19 10:07:00,NULL,1,0
4,2,865,04.002.0008,252,856,40,,1,1,NULL,1.00,2007-09-19 10:07:00,NULL,1,0
5,2,866,05.002.0001,83,858,190,,1,1,NULL,1.00,2007-09-19 10:31:00,NULL,1,0
1,1,932,01.001.0158,11,918,193,,1,1,NULL,1.00,2007-12-17 09:26:00,NULL,1,0
3,1,943,03.001.0091,43,928,62,,1,1,NULL,1.00,2008-01-21 10:27:00,NULL,1,0
3,1,953,03.001.0095,126,939,201,,1,1,NULL,1.00,2008-02-12 10:26:00,NULL,1,0
1,1,969,01.001.0164,38,954,72,,11,11,NULL,1.00,2008-04-14 10:16:00,NULL,1,0
1,1,972,01.001.0167,112,730,204,,1,1,NULL,1.00,2008-04-14 10:17:00,NULL,1,0
1,5,999,01.005.0280,239,965,180,,1,1,NULL,5.00,2008-04-28 12:59:00,NULL,1,1
3,1,1035,03.001.0098,243,1000,184,,1,1,NULL,1.00,2008-07-22 09:35:00,NULL,1,0
1,5,1036,01.005.0287,67,1001,1,,3,3,NULL,3.00,2008-07-24 11:54:00,NULL,1,1
3,1,1038,03.001.0100,295,836,40,,20,20,NULL,1.00,2008-08-06 11:55:00,NULL,1,0
3,1,1040,03.001.0102,212,1009,219,,10,10,NULL,1.00,2008-08-12 11:20:00,NULL,1,0
6,1,1045,06.001.0003,298,1005,216,,10,10,NULL,1.00,2008-08-12 11:28:00,NULL,1,0
6,1,1046,06.001.0004,298,1006,216,,10,10,NULL,1.00,2008-08-12 11:28:00,NULL,1,0
1,3,1064,01.003.0219,72,1033,40,,1,1,NULL,5.00,2008-08-25 11:46:00,NULL,1,0
1,3,1065,01.003.0220,72,1034,40,,1,1,NULL,5.00,2008-08-25 11:46:00,NULL,1,0
3,1,1067,03.001.0105,308,1036,223,,11,11,NULL,1.00,2008-09-04 09:23:00,NULL,1,0
1,1,1069,01.001.0185,130,1039,224,,1,1,NULL,5.00,2008-09-12 12:23:00,NULL,1,0
6,1,1071,06.001.0007,297,1040,225,,13,13,NULL,1.00,2008-09-18 10:27:00,NULL,1,0
3,1,1075,03.001.0107,243,1047,184,,1,1,NULL,1.00,2008-10-16 09:28:00,NULL,1,0
3,1,1076,03.001.0108,243,1048,184,,1,1,NULL,1.00,2008-10-16 09:29:00,NULL,1,0
1,5,1083,01.005.0293,94,261,172,,1,1,NULL,5.00,2008-12-13 12:09:00,NULL,1,0
5,1,1087,05.001.0032,314,1059,40,,1,1,NULL,1.00,2009-01-19 10:18:00,NULL,1,0
1,5,1088,01.005.0294,87,1148,118,,1,1,NULL,1.00,2009-01-20 10:09:00,NULL,1,0
1,5,1091,01.005.0295,24,45,118,,1,1,NULL,1.00,2009-01-23 11:37:00,NULL,1,0
1,5,1092,01.005.0296,315,1063,179,,1,1,NULL,3.00,2009-01-29 10:49:00,NULL,1,1
3,1,1093,03.001.0112,233,1064,40,,11,11,NULL,2.00,2009-01-29 10:55:00,NULL,1,0
1,5,1094,01.005.0297,12,1065,64,,1,1,NULL,1.00,2009-02-03 12:49:00,NULL,1,1
1,3,1095,01.003.0223,139,690,111,,1,1,NULL,1.00,2009-02-05 12:35:00,NULL,1,1
1,5,1099,01.005.0298,12,1069,232,,1,1,NULL,1.00,2009-02-14 10:43:00,NULL,1,1
1,5,1100,01.005.0299,316,1071,233,,3,3,NULL,1.00,2009-03-10 10:25:00,NULL,1,0
1,5,1101,01.005.0300,316,1070,233,,15,15,NULL,1.00,2009-03-10 10:26:00,NULL,1,1
5,2,1102,05.002.0007,318,1073,235,,1,1,NULL,1.00,2009-03-23 10:36:00,NULL,1,0
3,1,1103,03.001.0113,157,1074,215,,11,11,NULL,2.00,2009-03-31 11:34:00,NULL,1,0
2,1,1105,02.001.0090,117,1077,32,,11,11,NULL,4.00,2009-04-17 09:54:00,NULL,1,0
1,3,1106,01.003.0227,206,820,237,,1,1,NULL,1.00,2009-04-23 10:16:00,NULL,1,0
1,3,1114,01.003.0235,206,1084,237,,1,1,NULL,1.00,2009-04-23 10:29:00,NULL,1,0
1,3,1120,01.003.0241,206,1088,237,,1,1,NULL,1.00,2009-04-23 10:37:00,NULL,1,0
1,3,1121,01.003.0242,206,1094,237,,1,1,NULL,1.00,2009-04-23 10:41:00,NULL,1,0
1,3,1122,01.003.0243,206,1089,237,,1,1,NULL,1.00,2009-04-23 10:43:00,NULL,1,0
1,3,1125,01.003.0246,206,1092,237,,1,1,NULL,1.00,2009-04-23 10:45:00,NULL,1,0
2,1,1127,02.001.0091,178,1096,239,,1,1,NULL,3.00,2009-04-27 11:36:00,NULL,1,0
6,1,1128,06.001.0009,298,1095,238,,10,10,NULL,1.00,2009-04-27 11:38:00,NULL,1,0
1,5,1130,01.005.0301,110,1098,118,,10,10,NULL,1.00,2009-05-06 12:18:00,NULL,1,0
1,5,1132,01.005.0302,85,1100,98,,1,1,NULL,2.00,2009-05-07 09:48:00,NULL,1,0
1,5,1134,01.005.0304,85,1102,112,,1,1,NULL,1.00,2009-05-07 09:49:00,NULL,1,0
1,5,1142,01.005.0309,322,1113,40,,1,1,NULL,1.00,2009-05-14 10:38:00,NULL,1,0
6,1,1148,06.001.0010,298,1118,242,,10,10,NULL,1.00,2009-05-22 10:20:00,NULL,1,0
1,5,1149,01.005.0313,85,1119,98,,1,1,NULL,2.00,2009-06-02 12:16:00,NULL,1,0
1,5,1151,01.005.0315,118,1121,15,,1,1,NULL,1.00,2009-06-05 12:25:00,NULL,1,0
1,3,1152,01.003.0251,5,143,40,,1,1,NULL,1.00,2009-06-09 09:48:00,NULL,1,1
1,3,1155,01.003.0252,170,1125,176,,16,16,NULL,1.00,2009-06-22 13:00:00,NULL,1,1
1,5,1156,01.005.0317,182,568,246,,1,1,NULL,5.00,2009-06-30 10:44:00,NULL,1,0
3,1,1159,03.001.0115,308,1128,247,,11,11,NULL,1.00,2009-07-07 09:31:00,NULL,1,0
3,1,1160,03.001.0116,212,1129,40,,11,11,NULL,1.00,2009-07-08 10:47:00,NULL,1,0
1,5,1161,01.005.0319,85,1130,23,,1,1,NULL,2.00,2009-07-09 12:31:00,NULL,1,0
5,2,1162,05.002.0008,318,1131,248,,1,1,NULL,1.00,2009-07-21 10:00:00,NULL,1,0
1,5,1165,01.005.0322,96,1135,135,,1,1,NULL,1.00,2009-08-04 12:10:00,NULL,1,0
1,3,1167,01.003.0254,326,1137,40,,1,1,NULL,3.00,2009-08-14 12:42:00,NULL,1,0
1,5,1170,01.005.0324,94,1140,48,,1,1,NULL,2.00,2009-08-25 10:00:00,NULL,1,0
1,5,1177,01.005.0325,49,1149,40,,1,1,NULL,4.00,2009-09-17 09:09:00,NULL,1,0
2,1,1184,02.001.0094,108,1157,107,,15,15,NULL,1.00,2009-09-21 12:16:00,NULL,1,0
6,1,1187,06.001.0012,300,1158,226,,4,5,NULL,50.00,2009-09-21 12:20:00,NULL,1,0
2,1,1191,02.001.0096,334,1163,254,,3,3,NULL,4.00,2009-10-19 12:20:00,NULL,1,0
2,1,1194,02.001.0099,337,1163,254,,3,3,NULL,4.00,2009-10-19 12:21:00,NULL,1,0
1,5,1200,01.005.0331,315,1167,40,,1,1,NULL,1.00,2009-10-20 12:36:00,NULL,1,0
1,5,1202,01.005.0332,173,1170,77,,1,1,NULL,1.00,2009-10-26 11:17:00,NULL,1,1
1,5,1207,01.005.0337,99,148,357,,1,1,NULL,5.00,2009-11-12 12:02:00,NULL,1,0
5,1,1209,05.001.0039,486,1776,40,,1,1,NULL,1.00,2009-11-16 11:03:00,NULL,1,0
3,1,1211,03.001.0119,100,1178,40,,11,11,NULL,2.00,2009-11-17 11:53:00,NULL,1,0
3,1,1213,03.001.0121,100,262,259,,10,10,NULL,1.00,2009-11-18 09:15:00,NULL,1,0
1,1,1214,01.001.0188,105,1180,7,,1,1,NULL,1.00,2009-11-30 12:27:00,NULL,1,0
1,5,1215,01.005.0339,72,1181,1,,1,1,NULL,4.00,2009-12-01 10:40:00,NULL,1,1
3,1,1216,03.001.0122,310,1183,184,,1,1,NULL,2.00,2009-12-07 10:49:00,NULL,1,0
1,5,1218,01.005.0340,94,261,352,,1,1,NULL,200.00,2009-12-08 09:15:00,NULL,1,0
1,5,1219,01.005.0341,239,1185,40,,1,1,NULL,3.00,2009-12-10 10:18:00,NULL,1,1
1,5,665,01.005.0178,176,676,40,,2,3,NULL,1.00,2006-11-21 10:06:00,NULL,1,1
1,3,689,01.003.0117,139,689,1,,1,1,NULL,1.00,2007-01-30 10:01:00,NULL,1,1
1,3,690,01.003.0118,139,690,1,,1,1,NULL,1.00,2007-01-30 10:01:00,NULL,1,1
1,5,693,01.005.0184,222,692,162,,1,1,NULL,1.00,2007-02-05 10:27:00,NULL,1,0
4,2,701,04.002.0001,225,700,163,,1,1,NULL,1.00,2007-02-13 11:09:00,NULL,1,0
4,2,702,04.002.0002,225,701,163,,1,1,NULL,1.00,2007-02-13 11:10:00,NULL,1,0
4,2,703,04.002.0003,225,702,163,,1,1,NULL,1.00,2007-02-13 11:11:00,NULL,1,0
4,2,704,04.002.0004,225,703,163,,1,1,NULL,1.00,2007-02-13 11:12:00,NULL,1,0
3,1,878,03.001.0082,54,406,40,,1,1,NULL,1.00,2007-10-09 10:17:00,NULL,1,0
1,5,936,01.005.0268,231,922,175,,10,10,NULL,1.00,2008-01-10 12:10:00,NULL,1,1
3,1,937,03.001.0090,243,923,184,,1,1,NULL,1.00,2008-01-11 09:52:00,NULL,1,0
5,1,940,05.001.0025,267,926,198,,1,1,NULL,1.00,2008-01-18 16:23:00,NULL,1,0
5,1,941,05.001.0026,268,226,197,,1,1,NULL,1.00,2008-01-18 16:23:00,NULL,1,0
4,2,956,04.002.0010,225,941,163,,1,1,NULL,2.00,2008-02-20 09:59:00,NULL,1,0
1,5,960,01.005.0273,273,945,40,,1,1,NULL,5.00,2008-03-20 11:26:00,NULL,1,1
1,1,975,01.001.0170,37,1043,115,,10,10,NULL,1.00,2008-04-14 10:19:00,NULL,1,0
2,1,989,02.001.0076,212,957,40,,11,11,NULL,1.00,2008-04-16 12:38:00,NULL,1,0
4,1,996,04.001.0012,208,963,40,,1,1,NULL,3.00,2008-04-25 12:08:00,NULL,1,0
5,1,1002,05.001.0030,281,967,40,,1,1,NULL,1.00,2008-04-28 13:04:00,NULL,1,0
1,2,1003,01.002.0111,282,969,30,,1,1,NULL,1.00,2008-04-29 12:00:00,NULL,1,0
1,5,1024,01.005.0283,289,992,212,,15,15,NULL,1.00,2008-06-04 09:35:00,NULL,1,1
5,2,1028,05.002.0003,292,996,213,,1,1,NULL,1.00,2008-06-06 12:12:00,NULL,1,0
5,2,1030,05.002.0005,294,997,213,,1,1,NULL,1.00,2008-06-06 12:13:00,NULL,1,0
6,1,1043,06.001.0001,297,1007,220,,10,10,NULL,1.00,2008-08-12 11:27:00,NULL,1,0
1,3,1051,01.003.0211,50,1015,77,,1,1,NULL,1.00,2008-08-13 10:56:00,NULL,1,0
1,3,1056,01.003.0215,36,1021,5,,1,1,NULL,1.00,2008-08-18 10:08:00,NULL,1,1
1,3,1058,01.003.0217,302,1022,23,,1,1,NULL,1.00,2008-08-19 10:52:00,NULL,1,1
1,6,1084,01.006.0001,313,1056,229,,1,1,NULL,1.00,2008-12-15 09:20:00,NULL,1,0
1,6,1086,01.006.0003,313,1058,229,,1,1,NULL,1.00,2008-12-15 09:21:00,NULL,1,0
2,1,1089,02.001.0088,278,1061,40,,11,11,NULL,1.00,2009-01-21 09:07:00,NULL,1,0
1,3,1096,01.003.0224,139,1067,1,,1,1,NULL,1.00,2009-02-05 12:36:00,NULL,1,1
1,3,1104,01.003.0226,139,1075,23,,1,1,NULL,1.00,2009-04-03 10:47:00,NULL,1,1
1,3,1107,01.003.0228,206,1078,237,,1,1,NULL,1.00,2009-04-23 10:17:00,NULL,1,0
1,3,1119,01.003.0240,206,817,237,,1,1,NULL,1.00,2009-04-23 10:37:00,NULL,1,0
5,1,1129,05.001.0033,319,1097,240,,1,1,NULL,1.00,2009-05-06 12:18:00,NULL,1,0
1,5,1135,01.005.0305,85,1103,77,,1,1,NULL,1.00,2009-05-07 09:50:00,NULL,1,0
1,5,1150,01.005.0314,15,1120,244,,11,11,NULL,1.00,2009-06-05 12:25:00,NULL,1,0
5,1,1153,05.001.0034,323,1123,237,,1,1,NULL,1.00,2009-06-11 09:31:00,NULL,1,0
1,5,1157,01.005.0318,110,1126,246,,1,1,NULL,1.00,2009-06-30 10:45:00,NULL,1,0
1,5,1166,01.005.0323,96,1136,135,,1,1,NULL,1.00,2009-08-04 12:10:00,NULL,1,0
3,1,1168,03.001.0117,100,1139,251,,11,11,NULL,1.00,2009-08-17 10:51:00,NULL,1,0
1,1,1172,01.001.0187,328,1142,72,,1,1,NULL,1.00,2009-08-28 12:47:00,NULL,1,0
5,1,1175,05.001.0037,331,1145,40,,1,1,NULL,1.00,2009-09-03 10:19:00,NULL,1,0
1,5,1178,01.005.0326,49,1150,40,,1,1,NULL,2.00,2009-09-17 09:09:00,NULL,1,0
1,3,1180,01.003.0256,321,1152,1,,10,10,NULL,1.00,2009-09-18 11:58:00,NULL,1,1
1,5,1196,01.005.0328,176,529,254,,3,3,NULL,4.00,2009-10-19 12:24:00,NULL,1,0
6,1,1197,06.001.0014,298,1164,216,,10,10,NULL,1.00,2009-10-20 09:58:00,NULL,1,0
1,5,1198,01.005.0329,315,1165,40,,1,1,NULL,1.00,2009-10-20 12:35:00,NULL,1,0
2,1,1201,02.001.0100,147,1168,32,,11,11,NULL,1.00,2009-10-20 12:39:00,NULL,1,0
1,5,1203,01.005.0333,85,1169,112,,1,1,NULL,1.00,2009-10-26 11:17:00,NULL,1,0
1,5,1206,01.005.0336,87,555,388,,1,1,NULL,2.00,2009-10-30 12:47:00,NULL,1,0
1,5,1208,01.005.0338,89,312,257,,15,15,NULL,1.00,2009-11-12 12:29:00,NULL,1,0
5,2,1210,05.002.0009,338,1176,258,,1,1,NULL,1.00,2009-11-16 11:04:00,NULL,1,0
3,1,1217,03.001.0123,340,1182,239,,11,11,NULL,1.00,2009-12-07 10:50:00,NULL,1,0
1,5,1220,01.005.0342,315,1184,40,,1,1,NULL,3.00,2009-12-10 10:19:00,NULL,1,1
3,1,1221,03.001.0124,75,1186,40,,1,1,NULL,5.00,2009-12-10 10:24:00,NULL,1,0
3,1,1225,03.001.0127,283,1188,209,,1,1,NULL,1.00,2009-12-21 10:44:00,NULL,1,0
1,5,1226,01.005.0343,85,1189,40,,1,1,NULL,2.00,2010-01-18 09:20:00,NULL,1,0
1,5,1227,01.005.0344,85,1190,40,,1,1,NULL,2.00,2010-01-18 09:20:00,NULL,1,0
1,5,1229,01.005.0346,85,1192,40,,1,1,NULL,2.00,2010-01-18 09:21:00,NULL,1,0
1,5,1234,01.005.0347,87,1220,47,,1,1,NULL,1.00,2010-01-22 12:45:00,NULL,1,0
1,5,1239,01.005.0352,21,1201,264,,10,10,NULL,1.00,2010-01-28 10:47:00,NULL,1,0
1,3,1240,01.003.0262,170,1202,109,,1,1,NULL,2.00,2010-01-29 10:54:00,NULL,1,1
1,3,1242,01.003.0264,66,1205,109,,1,1,NULL,2.00,2010-01-29 11:10:00,NULL,1,0
1,5,1246,01.005.0353,85,1208,265,,1,1,NULL,1.00,2010-01-29 11:26:00,NULL,1,0
1,5,1249,01.005.0356,85,1211,265,,1,1,NULL,1.00,2010-01-29 11:27:00,NULL,1,0
3,1,1252,03.001.0128,42,1217,40,,1,1,NULL,3.00,2010-02-11 10:10:00,NULL,1,0
3,1,1254,03.001.0130,309,1215,266,,1,1,NULL,1.00,2010-02-11 10:11:00,NULL,1,0
1,5,1258,01.005.0357,85,1221,23,,1,1,NULL,2.00,2010-03-12 11:08:00,NULL,1,0
1,3,1259,01.003.0270,115,364,246,,1,1,NULL,1.00,2010-03-17 10:39:00,NULL,1,0
1,1,1260,01.001.0189,348,1222,268,,1,1,NULL,1.00,2010-03-23 10:14:00,NULL,1,0
1,2,1261,01.002.0118,223,1223,40,,1,1,NULL,1.00,2010-04-07 12:54:00,NULL,1,0
3,1,1262,03.001.0134,100,1224,40,,11,11,NULL,1.00,2010-04-14 12:25:00,NULL,1,0
3,1,1263,03.001.0135,100,1225,40,,11,11,NULL,1.00,2010-04-14 12:25:00,NULL,1,0
1,5,1267,01.005.0359,94,261,353,,1,1,NULL,5.00,2010-04-19 11:41:00,NULL,1,0
1,5,1268,01.005.0360,182,1038,47,,1,1,NULL,5.00,2010-05-04 11:33:00,NULL,1,0
2,1,1269,02.001.0103,149,306,271,,3,3,NULL,1.00,2010-05-05 09:08:00,NULL,1,0
1,3,1270,01.003.0272,5,1237,5,,1,1,NULL,1.00,2010-05-14 10:24:00,NULL,1,1
2,1,1271,02.001.0104,157,1229,40,,11,11,NULL,1.00,2010-05-18 09:14:00,NULL,1,0
1,1,1272,01.001.0190,112,1230,40,,1,1,NULL,5.00,2010-05-19 09:23:00,NULL,1,0
1,5,1273,01.005.0361,72,1231,77,,1,1,NULL,1.00,2010-05-21 09:23:00,NULL,1,1
3,1,1275,03.001.0137,243,1233,184,,1,1,NULL,1.00,2010-06-01 09:59:00,NULL,1,0
1,5,1276,01.005.0363,21,1234,369,,1,1,NULL,1.00,2010-06-03 12:45:00,NULL,1,0
1,5,1278,01.005.0365,171,1235,272,,13,13,NULL,1.00,2010-06-08 17:00:00,NULL,1,0
1,5,1279,01.005.0366,94,261,273,,1,1,NULL,2.00,2010-06-17 10:51:00,NULL,1,0
1,3,1280,01.003.0273,321,1238,269,,16,16,NULL,1.00,2010-06-29 10:59:00,NULL,1,1
5,1,1281,05.001.0040,349,1239,274,,1,1,NULL,1.00,2010-07-05 11:54:00,NULL,1,0
1,5,1282,01.005.0367,21,1240,275,,1,1,NULL,10.00,2010-07-08 09:51:00,NULL,1,0
1,5,1283,01.005.0368,350,1241,40,,1,1,NULL,1.00,2010-07-15 16:02:00,NULL,1,1
1,5,1284,01.005.0369,76,489,276,,1,1,NULL,5.00,2010-07-21 12:29:00,NULL,1,0
1,2,1285,01.002.0119,60,1242,23,,1,1,NULL,1.00,2010-08-03 11:27:00,NULL,1,0
2,1,1286,02.001.0105,212,1243,277,,10,10,NULL,1.00,2010-08-03 16:42:00,NULL,1,0
1,3,1290,01.003.0275,288,1246,1,,16,16,NULL,1.00,2010-08-06 16:16:00,NULL,1,1
3,1,1291,03.001.0138,126,1247,1,,1,1,NULL,1.00,2010-08-17 13:02:00,NULL,1,0
1,5,1296,01.005.0371,94,259,172,,1,1,NULL,1.00,2010-09-10 12:56:00,NULL,1,0
1,1,1297,01.001.0192,38,1252,72,,1,1,NULL,1.00,2010-10-12 12:50:00,NULL,1,0
1,1,1301,01.001.0196,38,1256,72,,1,1,NULL,1.00,2010-10-12 12:51:00,NULL,1,0
1,1,1302,01.001.0197,38,1257,72,,1,1,NULL,1.00,2010-10-12 12:51:00,NULL,1,0
1,1,1303,01.001.0198,38,1258,72,,1,1,NULL,1.00,2010-10-12 12:52:00,NULL,1,0
1,5,1309,01.005.0372,29,1264,280,,1,1,NULL,1.00,2010-10-15 11:05:00,NULL,1,1
3,1,1310,03.001.0140,100,1265,92,,11,11,NULL,1.00,2010-10-22 17:01:00,NULL,1,0
1,1,1312,01.001.0204,156,1268,72,,1,1,NULL,1.00,2010-10-30 10:23:00,NULL,1,0
1,5,1315,01.005.0374,212,1271,176,,1,1,NULL,2.00,2010-11-11 10:13:00,NULL,1,0
3,1,1316,03.001.0142,309,1219,420,,1,1,NULL,1.00,2010-11-23 09:44:00,NULL,1,0
5,1,1318,05.001.0041,268,226,282,,1,1,NULL,1.00,2010-11-26 09:40:00,NULL,1,0
1,5,1323,01.005.0379,352,1278,283,,1,1,NULL,1.00,2010-11-30 12:08:00,NULL,1,0
1,5,1337,01.005.0393,85,1291,283,,1,1,NULL,1.00,2010-11-30 12:18:00,NULL,1,0
1,5,1339,01.005.0395,85,1294,283,,1,1,NULL,1.00,2010-11-30 12:20:00,NULL,1,0
1,5,1345,01.005.0401,85,1300,283,,1,1,NULL,1.00,2010-11-30 12:24:00,NULL,1,0
1,5,1346,01.005.0402,85,1301,283,,1,1,NULL,1.00,2010-11-30 12:24:00,NULL,1,0
1,5,1348,01.005.0404,85,1303,283,,1,1,NULL,1.00,2010-11-30 12:26:00,NULL,1,0
1,5,1358,01.005.0414,76,685,284,,1,1,NULL,3.00,2010-12-13 09:08:00,NULL,1,0
1,5,1359,01.005.0415,361,1313,283,,16,16,NULL,1.00,2010-12-30 11:19:00,NULL,1,0
1,5,1362,01.005.0418,307,1163,40,,15,15,NULL,1.00,2011-01-17 11:04:00,NULL,1,0
2,1,720,02.001.0055,114,720,147,,11,11,NULL,1.00,2007-02-27 10:01:00,NULL,1,0
4,2,722,04.002.0005,225,703,164,,1,1,NULL,1.00,2007-02-28 10:13:00,NULL,1,0
1,3,760,01.003.0127,139,753,109,,1,1,NULL,1.00,2007-04-27 12:05:00,NULL,1,1
1,3,761,01.003.0128,139,754,109,,1,1,NULL,1.00,2007-04-27 12:06:00,NULL,1,1
1,3,762,01.003.0129,139,755,109,,1,1,NULL,1.00,2007-04-27 12:06:00,NULL,1,1
1,3,763,01.003.0130,139,756,109,,1,1,NULL,1.00,2007-04-27 12:07:00,NULL,1,1
1,2,883,01.002.0109,85,873,23,,1,1,NULL,1.00,2007-10-31 08:57:00,NULL,1,0
1,1,973,01.001.0168,11,1002,7,,1,1,NULL,1.00,2008-04-14 10:18:00,NULL,1,0
1,1,986,01.001.0181,37,1174,72,,10,10,NULL,1.00,2008-04-14 10:24:00,NULL,1,0
2,1,991,02.001.0078,279,959,205,,19,19,NULL,1.00,2008-04-17 10:28:00,NULL,1,0
1,5,995,01.005.0278,94,261,206,,1,1,NULL,1.00,2008-04-24 11:58:00,NULL,1,0
1,2,1004,01.002.0112,161,970,23,,1,1,NULL,1.00,2008-04-30 10:44:00,NULL,1,0
1,3,1014,01.003.0202,106,982,211,,1,1,NULL,1.00,2008-05-12 11:48:00,NULL,1,0
1,5,1034,01.005.0286,94,259,206,,1,1,NULL,1.00,2008-07-17 10:06:00,NULL,1,0
1,3,1113,01.003.0234,206,1083,237,,1,1,NULL,1.00,2009-04-23 10:28:00,NULL,1,0
1,3,1116,01.003.0237,206,819,237,,1,1,NULL,1.00,2009-04-23 10:33:00,NULL,1,0
1,5,1136,01.005.0306,85,1104,77,,1,1,NULL,1.00,2009-05-07 09:50:00,NULL,1,0
2,1,1146,02.001.0092,58,1114,40,,3,3,NULL,3.00,2009-05-15 09:46:00,NULL,1,0
2,1,1147,02.001.0093,67,1117,173,,15,15,NULL,1.00,2009-05-22 10:10:00,NULL,1,0
1,5,1164,01.005.0321,50,1134,249,,1,1,NULL,4.00,2009-07-28 10:27:00,NULL,1,0
1,1,1171,01.001.0186,328,1141,72,,1,1,NULL,1.00,2009-08-28 12:47:00,NULL,1,0
5,1,1173,05.001.0035,329,1143,40,,1,1,NULL,1.00,2009-09-03 10:18:00,NULL,1,0
1,3,1182,01.003.0258,72,1154,1,,1,1,NULL,5.00,2009-09-18 12:00:00,NULL,1,0
2,1,1192,02.001.0097,335,1163,254,,3,3,NULL,4.00,2009-10-19 12:20:00,NULL,1,0
1,3,1241,01.003.0263,66,1204,109,,1,1,NULL,2.00,2010-01-29 11:09:00,NULL,1,0
1,3,1243,01.003.0265,145,1206,109,,1,1,NULL,1.00,2010-01-29 11:17:00,NULL,1,1
3,1,1255,03.001.0131,243,1216,184,,1,1,NULL,1.00,2010-02-11 10:12:00,NULL,1,0
1,3,1265,01.003.0271,72,1227,211,,10,10,NULL,1.00,2010-04-15 10:04:00,NULL,1,0
1,5,1277,01.005.0364,171,1236,272,,1,1,NULL,1.00,2010-06-03 12:46:00,NULL,1,0
2,1,1287,02.001.0106,178,602,146,,1,1,NULL,1.00,2010-08-03 17:00:00,NULL,1,0
1,1,1298,01.001.0193,38,1253,72,,1,1,NULL,1.00,2010-10-12 12:50:00,NULL,1,0
1,1,1300,01.001.0195,38,1255,72,,1,1,NULL,1.00,2010-10-12 12:51:00,NULL,1,0
3,1,1311,03.001.0141,100,1266,92,,11,11,NULL,1.00,2010-10-22 17:01:00,NULL,1,0
1,1,1313,01.001.0205,156,1269,72,,1,1,NULL,1.00,2010-10-30 10:24:00,NULL,1,0
1,5,1314,01.005.0373,10,1270,25,,11,11,NULL,4.00,2010-11-08 11:30:00,NULL,1,0
5,2,1317,05.002.0011,83,1273,81,,1,1,NULL,1.00,2010-11-23 09:46:00,NULL,1,0
1,5,1319,01.005.0375,85,1274,283,,1,1,NULL,1.00,2010-11-30 10:25:00,NULL,1,0
1,5,1320,01.005.0376,85,1275,283,,1,1,NULL,1.00,2010-11-30 10:26:00,NULL,1,0
1,5,1355,01.005.0411,85,1309,112,,1,1,NULL,1.00,2010-12-06 11:35:00,NULL,1,0
1,5,1360,01.005.0416,362,1314,283,,1,1,NULL,1.00,2010-12-30 11:20:00,NULL,1,0
1,5,1361,01.005.0417,363,1315,283,,1,1,NULL,1.00,2010-12-30 11:21:00,NULL,1,0
1,5,1363,01.005.0419,364,1316,285,,1,1,NULL,1.00,2011-01-17 11:04:00,NULL,1,0
1,5,1364,01.005.0420,94,261,286,,1,1,NULL,100.00,2011-01-17 12:27:00,NULL,1,0
3,1,1365,03.001.0143,243,1317,184,,1,1,NULL,1.00,2011-01-27 11:29:00,NULL,1,0
3,1,1366,03.001.0144,243,1318,184,,1,1,NULL,1.00,2011-01-27 11:29:00,NULL,1,0
3,1,1367,03.001.0145,365,1319,40,,1,1,NULL,3.00,2011-01-27 11:30:00,NULL,1,0
1,3,1368,01.003.0276,19,1320,176,,1,1,NULL,5.00,2011-02-03 10:03:00,NULL,0,0
1,5,1371,01.005.0423,122,1323,124,,1,1,NULL,1.00,2011-02-11 09:20:00,NULL,1,0
3,1,1372,03.001.0146,366,1324,287,,1,1,NULL,3.00,2011-02-23 10:22:00,NULL,1,0
1,1,1373,01.001.0206,37,1325,72,,1,1,NULL,3.00,2011-02-24 09:44:00,NULL,1,0
1,1,1374,01.001.0207,11,1326,7,,1,1,NULL,1.00,2011-03-02 10:59:00,NULL,1,0
1,3,1375,01.003.0277,45,1327,40,,1,1,NULL,1.00,2011-03-02 12:51:00,NULL,1,1
